Id,SalePrice
2734,140021.71531798434
2735,139513.0707356122
2736,141026.63814769336
2737,116024.5938175742
2738,121046.38628909318
2739,143011.78513808758
2740,125756.99049307453
2741,150966.78728232742
2742,151117.32945214328
2743,169360.8130696658
2744,161483.62486285227
2745,136457.35135590867
2746,133827.12256280263
2747,159836.9432884059
2748,103975.27900310559
2749,139854.08690125146
2750,104194.55071872333
2751,133210.21689127246
2752,188768.53115416598
2753,172558.2891261715
2754,225155.93085504742
2755,125427.5254263957
2756,94005.11965108756
2757,88561.74517126568
2758,69245.34852410248
2759,151254.028408919
2760,135952.85639059637
2761,137683.23376625334
2762,128066.05649848282
2763,169292.33235134394
2764,140202.51320247538
2765,259254.90664407518
2766,131346.1113333318
2767,93679.7753701501
2768,136062.54800787778
2769,151535.5969167382
2770,124858.86173487827
2771,93130.62986489106
2772,114289.67767538154
2773,180353.4640707001
2774,151915.9018222303
2775,130198.68924225122
2776,144379.30858482327
2777,129136.08856262336
2778,93956.0470149878
2779,132642.58376656007
2780,95193.20710987458
2781,87372.99617857928
2782,102281.24400664866
2783,134484.80825789436
2784,127172.81942185108
2785,133521.98591334908
2786,51663.73909352929
2787,99139.26998487045
2788,75839.30610559555
2789,168258.71719343937
2790,91097.03637417266
2791,110890.3905476376
2792,51666.96609126171
2793,160953.00329083716
2794,120176.43131781463
2795,134220.2367349472
2796,93228.88933807239
2797,219639.3859140717
2798,120429.87206621584
2799,94467.68453635066
2800,79091.26511164755
2801,108902.55111927981
2802,125227.96778407367
2803,163735.34050955763
2804,132766.89170752442
2805,85933.0185718562
2806,85139.26455995883
2807,154361.0785924436
2808,161608.9611291506
2809,113521.9338535564
2810,117775.95764685306
2811,164780.69102172484
2812,165809.90441109356
2813,156395.10308787273
2814,157209.55795414094
2815,84447.00115709566
2816,203139.60904072807
2817,148052.0410421244
2818,113843.6400899177
2819,199770.12481553713
2820,151424.57356133475
2821,96590.0581589872
2822,155820.34626089968
2823,311310.8051454325
2824,175942.86442314042
2825,154396.86222016742
2826,136145.6268290605
2827,120205.84449564153
2828,253251.672659792
2829,197963.71202064375
2830,232579.31372469408
2831,191162.32625163556
2832,267100.61198285455
2833,284500.9315613122
2834,239086.99501676112
2835,226495.42764810636
2836,202173.12274252228
2837,160005.67187430593
2838,137354.19782420527
2839,154340.65660988865
2840,191547.77334676194
2841,204060.20892650122
2842,228230.6408938386
2843,140411.2302394125
2844,165699.89707771037
2845,101970.45879948023
2846,205031.75051306747
2847,205531.98162058345
2848,214067.78040608624
2849,199720.66147339158
2850,269292.4614421122
2851,203538.48211653926
2852,235581.9833785717
2853,239512.35569077008
2854,144074.29829675704
2855,203915.26802049647
2856,212045.80970241386
2857,197730.99148494774
2858,209182.35066683334
2859,97827.36381047266
2860,133204.81156931748
2861,138490.12716558226
2862,199289.97826419864
2863,141164.4241817291
2864,254447.81192374416
2865,140242.82081650663
2866,122187.58287816518
2867,80163.02625822648
2868,95566.51003768342
2869,91523.37905107182
2870,122496.20238603838
2871,81515.89928571973
2872,53659.95263556368
2873,81464.92913008132
2874,129194.78124094382
2875,113606.74197334959
2876,144509.6921487793
2877,138866.63570304075
2878,147082.06160236825
2879,153601.11841962882
2880,104584.82889630971
2881,141457.24887996167
2882,210381.85891715204
2883,201602.30569063383
2884,190120.17506717285
2885,174702.84017708013
2886,250569.40549942479
2887,101215.18027366721
2888,139994.74104895466
2889,49824.05521085719
2890,68718.53221488022
2891,151896.9027906959
2892,-1993.7938677580096
2893,26415.168622061843
2894,41375.93986772024
2895,320197.59128309274
2896,279585.0500443771
2897,190310.75702775945
2898,117645.95682286355
2899,200527.69042171445
2900,144199.9722317222
2901,205419.0199248998
2902,209000.14196517598
2903,302992.8493859973
2904,325907.46070490684
2905,82551.78002014942
2906,185125.69975703466
2907,100646.30651346454
2908,101021.21092269453
2909,122469.38323072111
2910,83409.43038719008
2911,75657.93876250577
2912,149885.78874569735
2913,63065.64873878355
2914,68022.8772982175
2915,69045.80829560175
2916,72796.46260933904
2917,163693.7638956001
2918,117849.92981506046
2919,222422.2965515016
